id;student_id;course_id;year
12884;91716;65;2018
12885;92496;24;2018
12886;87456;50;2018
12887;77762;43;2018
12888;71585;111;2018
12889;81802;124;2018
12890;98180;89;2018
12891;12717;88;2018
12892;97657;64;2018
12893;87665;6;2018
12894;52387;161;2018
12895;50667;129;2018
12896;5275;126;2018
12897;2830;53;2018
12898;39411;104;2018
12899;23236;73;2018
12900;47131;24;2018
12901;21559;88;2018
12902;76178;89;2018
12903;11807;103;2018
12904;82837;0;2018
12905;58611;18;2018
12906;26444;143;2018
12907;82692;90;2018
12908;60964;18;2018
12909;17222;19;2018
12910;67555;108;2018
12911;60954;129;2018
12912;67165;68;2018
12913;98967;116;2018
12914;69407;0;2018
12915;12945;38;2018
12916;8496;4;2018
12917;61445;63;2018
12918;26155;83;2018
12919;56046;51;2018
12920;25100;30;2018
12921;98366;116;2018
12922;88178;34;2018
12923;900;6;2018
12924;50181;42;2018
12925;23927;36;2018
12926;73485;25;2018
12927;91789;67;2018
12928;43438;28;2018
12929;85951;82;2018
12930;3098;25;2018
12931;74154;23;2018
12932;91885;34;2018
12933;4410;41;2018
12934;90950;66;2018
12935;12867;70;2018
12936;92665;131;2018
12937;99740;69;2018
12938;2696;100;2018
12939;5674;45;2018
12940;53976;141;2018
12941;17058;135;2018
12942;7859;85;2018
12943;70358;120;2018
12944;75148;155;2018
12945;81916;4;2018
12946;77687;157;2018
12947;81496;91;2018
12948;40791;121;2018
12949;49435;136;2018
12950;26772;110;2018
12951;23189;35;2018
12952;4023;9;2018
12953;65202;137;2018
12954;23330;28;2018
12955;98204;15;2018
12956;79664;32;2018
12957;71964;4;2018
12958;27772;14;2018
12959;58710;152;2018
12960;10338;56;2018
12961;22658;5;2018
12962;1060;116;2018
12963;50730;139;2018
12964;84132;106;2018
12965;9639;88;2018
12966;45297;15;2018
12967;63374;164;2018
12968;76891;103;2018
12969;70774;8;2018
12970;30944;94;2018
12971;40199;6;2018
12972;55165;100;2018
12973;9742;65;2018
12974;16925;92;2018
12975;71618;92;2018
12976;80204;137;2018
12977;67908;122;2018
12978;82160;125;2018
12979;43673;91;2018
12980;36234;60;2018
12981;12710;123;2018
12982;48997;90;2018
12983;46028;86;2018
12984;22777;14;2018
12985;15953;140;2018
12986;75227;2;2018
12987;52092;117;2018
12988;2816;163;2018
12989;89052;99;2018
12990;89375;19;2018
12991;61036;143;2018
12992;54865;163;2018
12993;24912;163;2018
12994;8457;46;2018
12995;8559;62;2018
12996;68689;88;2018
12997;95571;84;2018
12998;83375;122;2018
12999;9550;7;2018
13000;20956;58;2018
13001;61356;122;2018
13002;82742;30;2018
13003;4095;102;2018
13004;17942;157;2018
13005;59492;151;2018
13006;41864;147;2018
13007;34480;42;2018
13008;746;91;2018
13009;31995;83;2018
13010;3991;150;2018
13011;42295;74;2018
13012;93563;57;2018
13013;74417;153;2018
13014;40319;103;2018
13015;60484;87;2018
13016;56030;104;2018
13017;54361;21;2018
13018;83671;80;2018
13019;35222;30;2018
13020;14919;113;2018
13021;96986;164;2018
13022;92698;1;2018
13023;44894;32;2018
13024;54563;27;2018
13025;74708;103;2018
13026;95076;1;2018
13027;16237;167;2018
13028;10974;0;2018
13029;50024;59;2018
13030;23770;20;2018
13031;18414;63;2018
13032;49971;64;2018
13033;13327;89;2018
13034;2776;54;2018
13035;33279;2;2018
13036;12310;42;2018
13037;7632;91;2018
13038;5664;55;2018
13039;89999;129;2018
13040;55118;51;2018
13041;72877;140;2018
13042;50615;60;2018
13043;10067;4;2018
13044;10176;159;2018
13045;96872;93;2018
13046;90835;39;2018
13047;82783;98;2018
13048;29495;12;2018
13049;46997;21;2018
13050;20595;103;2018
13051;80467;129;2018
13052;61630;86;2018
13053;75063;86;2018
13054;83395;28;2018
13055;87283;16;2018
13056;43274;83;2018
13057;19709;18;2018
13058;50580;20;2018
13059;94492;122;2018
13060;47658;151;2018
13061;73157;32;2018
13062;59867;31;2018
13063;6121;145;2018
13064;81834;4;2018
13065;26838;42;2018
13066;18463;27;2018
13067;19191;97;2018
13068;14863;96;2018
13069;86182;88;2018
13070;53282;164;2018
13071;51930;62;2018
13072;54992;16;2018
13073;65581;25;2018
13074;8841;145;2018
13075;38872;25;2018
13076;52364;22;2018
13077;7224;70;2018
13078;18836;36;2018
13079;66144;63;2018
13080;77153;133;2018
13081;65592;23;2018
13082;4962;22;2018
13083;26644;113;2018
13084;66781;60;2018
13085;18448;108;2018
13086;97031;44;2018
13087;45596;56;2018
13088;70523;90;2018
13089;16168;4;2018
13090;20280;119;2018
13091;7199;85;2018
13092;19902;29;2018
13093;63739;82;2018
13094;31479;81;2018
13095;96497;64;2018
13096;3718;109;2018
13097;98248;113;2018
13098;25171;145;2018
13099;10299;139;2018
13100;29699;44;2018
13101;58090;85;2018
13102;59713;118;2018
13103;2053;98;2018
13104;12002;92;2018
13105;63798;146;2018
13106;40049;99;2018
13107;3521;66;2018
13108;27237;117;2018
13109;93596;116;2018
13110;5655;47;2018
13111;61326;102;2018
13112;31562;76;2018
13113;68960;129;2018
13114;39908;109;2018
13115;51225;22;2018
13116;60105;145;2018
13117;96759;139;2018
13118;91807;131;2018
13119;33226;117;2018
13120;91544;74;2018
13121;80806;99;2018
13122;63571;82;2018
13123;56071;161;2018
13124;74605;60;2018
13125;43512;54;2018
13126;78127;23;2018
13127;99109;21;2018
13128;47860;81;2018
13129;79080;36;2018
13130;30519;148;2018
13131;27210;24;2018
13132;94598;77;2018
13133;15038;25;2018
13134;16969;14;2018
13135;25855;161;2018
13136;42003;118;2018
13137;77098;1;2018
13138;79116;59;2018
13139;92679;129;2018
13140;84343;11;2018
13141;61937;67;2018
13142;54535;1;2018
13143;7594;93;2018
13144;95553;42;2018
13145;65123;51;2018
13146;82548;64;2018
13147;60010;146;2018
13148;38467;97;2018
13149;63820;10;2018
13150;81143;88;2018
13151;92895;158;2018
13152;33440;7;2018
13153;47803;157;2018
13154;71688;143;2018
13155;92403;109;2018
13156;8036;167;2018
13157;43108;133;2018
13158;95814;12;2018
13159;26537;87;2018
13160;69505;92;2018
13161;71416;59;2018
13162;16246;19;2018
13163;88665;125;2018
13164;94774;43;2018
13165;94548;122;2018
13166;64862;43;2018
13167;38871;164;2018
13168;30122;94;2018
13169;37783;24;2018
13170;95477;2;2018
13171;44328;77;2018
13172;36066;30;2018
13173;97870;42;2018
13174;8225;92;2018
13175;79980;46;2018
13176;50090;110;2018
13177;77764;2;2018
13178;81920;126;2018
13179;65184;166;2018
13180;32356;43;2018
13181;1105;83;2018
13182;74007;155;2018
13183;39704;111;2018
13184;81370;94;2018
13185;6702;107;2018
13186;32689;165;2018
13187;36017;85;2018
13188;94834;64;2018
13189;34060;99;2018
13190;49591;119;2018
13191;35569;149;2018
13192;78848;109;2018
13193;47792;128;2018
13194;19238;54;2018
13195;93928;151;2018
13196;62447;36;2018
13197;98166;11;2018
13198;48354;143;2018
13199;2691;128;2018
13200;80583;152;2018
13201;42506;33;2018
13202;78050;27;2018
13203;54695;46;2018
13204;12536;77;2018
13205;23626;64;2018
13206;59527;159;2018
13207;27111;31;2018
13208;95070;119;2018
13209;35923;105;2018
13210;61818;65;2018
13211;65178;2;2018
13212;54900;107;2018
13213;19133;164;2018
13214;57016;25;2018
13215;29519;167;2018
13216;98909;42;2018
13217;54642;83;2018
13218;73720;139;2018
13219;50798;155;2018
13220;99825;1;2018
13221;81493;77;2018
13222;63769;150;2018
13223;81722;155;2018
13224;73692;108;2018
13225;11820;164;2018
13226;39159;126;2018
13227;65949;53;2018
13228;67647;55;2018
13229;30285;26;2018
13230;64172;93;2018
13231;37432;62;2018
13232;9336;33;2018
13233;74048;142;2018
13234;96643;16;2018
13235;71709;2;2018
13236;61602;81;2018
13237;25715;86;2018
13238;13502;22;2018
13239;98505;134;2018
13240;64459;34;2018
13241;33236;155;2018
13242;19975;129;2018
13243;85676;35;2018
13244;99211;43;2018
13245;21580;126;2018
13246;73828;31;2018
13247;87178;6;2018
13248;91493;52;2018
13249;39549;44;2018
13250;29024;102;2018
13251;33776;118;2018
13252;26570;75;2018
13253;46735;123;2018
13254;151;160;2018
13255;42785;46;2018
13256;7964;43;2018
13257;47087;117;2018
13258;18816;79;2018
13259;7187;70;2018
13260;9410;35;2018
13261;92461;81;2018
13262;1741;73;2018
13263;72044;13;2018
13264;62041;35;2018
13265;63125;37;2018
13266;94186;52;2018
13267;3258;54;2018
13268;71664;130;2018
13269;33922;26;2018
13270;18019;152;2018
13271;63482;109;2018
13272;22642;105;2018
13273;15192;65;2018
13274;39292;139;2018
13275;85675;87;2018
13276;45924;72;2018
13277;63161;9;2018
13278;23065;51;2018
13279;48981;18;2018
13280;62128;159;2018
13281;75172;12;2018
13282;74730;1;2018
13283;63853;151;2018
13284;39274;127;2018
13285;98560;122;2018
13286;11743;62;2018
13287;34012;82;2018
13288;17407;32;2018
13289;85066;83;2018
13290;46220;14;2018
13291;11896;115;2018
13292;55389;44;2018
13293;11377;161;2018
13294;13259;163;2018
13295;52727;26;2018
13296;8905;144;2018
13297;50884;160;2018
13298;32665;167;2018
13299;32050;148;2018
13300;94424;132;2018
13301;80903;132;2018
13302;68669;29;2018
13303;16601;131;2018
13304;4085;42;2018
13305;67810;138;2018
13306;27702;7;2018
13307;8541;20;2018
13308;12495;56;2018
13309;3868;47;2018
13310;60755;3;2018
13311;58580;57;2018
13312;17492;165;2018
13313;5746;11;2018
13314;83571;96;2018
13315;65398;13;2018
13316;33581;162;2018
13317;27926;96;2018
13318;7147;66;2018
13319;28300;103;2018
13320;92873;65;2018
13321;36902;99;2018
13322;45696;75;2018
13323;26228;135;2018
13324;38144;127;2018
13325;75038;166;2018
13326;38977;64;2018
13327;76242;69;2018
13328;21098;30;2018
13329;59993;61;2018
13330;3387;100;2018
13331;58232;7;2018
13332;6894;23;2018
13333;57128;41;2018
13334;19942;23;2018
13335;73991;167;2018
13336;67549;63;2018
13337;35628;157;2018
13338;75579;131;2018
13339;36234;46;2018
13340;83147;135;2018
13341;27510;52;2018
13342;41625;85;2018
13343;20909;84;2018
13344;72898;168;2018
13345;83361;129;2018
13346;63397;165;2018
13347;83502;26;2018
13348;49781;64;2018
13349;54350;38;2018
13350;83123;148;2018
13351;3393;120;2018
13352;22056;49;2018
13353;91356;15;2018
13354;69045;10;2018
13355;73206;48;2018
13356;98002;11;2018
13357;95718;154;2018
13358;74066;48;2018
13359;16559;156;2018
13360;54211;135;2018
13361;27763;143;2018
13362;76567;5;2018
13363;3663;38;2018
13364;2729;120;2018
13365;54577;57;2018
13366;91974;17;2018
13367;92195;155;2018
13368;72533;139;2018
13369;7426;118;2018
13370;76689;11;2018
13371;22300;137;2018
13372;62311;73;2018
13373;15876;52;2018
13374;78227;2;2018
13375;34352;136;2018
13376;94916;26;2018
13377;41418;128;2018
13378;76228;53;2018
13379;11308;138;2018
13380;29837;136;2018
13381;3699;23;2018
13382;80155;141;2018
13383;47727;119;2018
13384;37147;37;2018
13385;48779;41;2018
13386;38069;114;2018
13387;14679;32;2018
13388;6193;13;2018
13389;16764;134;2018
13390;59760;157;2018
13391;14979;49;2018
13392;3178;126;2018
13393;7318;133;2018
13394;26385;98;2018
13395;7550;110;2018
13396;58049;144;2018
13397;85336;38;2018
13398;29195;75;2018
13399;29545;141;2018
13400;93698;161;2018
13401;74317;1;2018
13402;32824;137;2018
13403;72800;103;2018
13404;16036;123;2018
13405;3191;30;2018
13406;24532;55;2018
13407;17081;122;2018
13408;87352;48;2018
13409;63293;64;2018
13410;66408;148;2018
13411;64828;164;2018
13412;8908;92;2018
13413;38112;149;2018
13414;80834;30;2018
13415;81090;111;2018
13416;22240;28;2018
13417;5089;75;2018
13418;69397;0;2018
13419;72777;116;2018
13420;75366;141;2018
13421;91653;107;2018
13422;87941;76;2018
13423;36367;10;2018
13424;44122;166;2018
13425;32954;126;2018
13426;83470;58;2018
13427;95865;52;2018
13428;99148;19;2018
13429;1375;41;2018
13430;48847;166;2018
13431;95837;66;2018
13432;58614;11;2018
13433;14135;52;2018
13434;97876;165;2018
13435;19896;161;2018
13436;80922;157;2018
13437;7976;164;2018
13438;13127;118;2018
13439;24560;129;2018
13440;2821;115;2018
13441;49879;67;2018
13442;1773;123;2018
13443;75964;106;2018
13444;11699;70;2018
13445;83559;60;2018
13446;48838;136;2018
13447;51773;29;2018
13448;17763;65;2018
13449;24067;120;2018
13450;77691;79;2018
13451;45957;33;2018
13452;88006;100;2018
13453;47046;16;2018
13454;82869;66;2018
13455;74233;32;2018
13456;84315;92;2018
13457;73064;126;2018
13458;67948;118;2018
13459;43913;71;2018
13460;43457;105;2018
13461;52310;128;2018
13462;63203;89;2018
13463;38113;133;2018
13464;28823;118;2018
13465;77146;115;2018
13466;10002;91;2018
13467;38175;51;2018
13468;35923;159;2018
13469;37896;114;2018
13470;314;157;2018
13471;65826;42;2018
13472;97922;28;2018
13473;38004;105;2018
13474;7575;88;2018
13475;98271;91;2018
13476;74400;15;2018
13477;76229;36;2018
13478;40480;9;2018
13479;707;4;2018
13480;49009;152;2018
13481;62665;13;2018
13482;33737;166;2018
13483;21081;160;2018
13484;41211;21;2018
13485;61756;47;2018
13486;92536;10;2018
13487;58519;31;2018
13488;97654;79;2018
13489;7355;156;2018
13490;60948;165;2018
13491;32727;45;2018
13492;36187;4;2018
13493;72518;146;2018
13494;19456;144;2018
13495;89816;77;2018
13496;58367;2;2018
13497;15753;59;2018
13498;87122;142;2018
13499;20654;154;2018
13500;44966;85;2018
13501;38800;6;2018
13502;24105;128;2018
13503;35787;90;2018
13504;31063;149;2018
13505;89869;35;2018
13506;22662;152;2018
13507;76233;162;2018
13508;30991;142;2018
13509;89243;148;2018
13510;46338;121;2018
13511;13533;0;2018
13512;4123;158;2018
13513;26990;83;2018
13514;75431;57;2018
13515;79020;10;2018
13516;7638;60;2018
13517;96619;119;2018
13518;29041;150;2018
13519;72840;131;2018
13520;67916;158;2018
13521;49161;84;2018
13522;92361;57;2018
13523;69596;145;2018
13524;93175;16;2018
13525;82580;39;2018
13526;23257;19;2018
13527;23924;94;2018
13528;45190;107;2018
13529;7476;139;2018
13530;94637;74;2018
13531;43117;131;2018
13532;52414;89;2018
13533;50577;30;2018
13534;8788;153;2018
13535;72893;118;2018
13536;89702;42;2018
13537;85958;20;2018
13538;4928;22;2018
13539;57329;134;2018
13540;33858;8;2018
13541;9196;75;2018
13542;53518;76;2018
13543;32143;125;2018
13544;78378;70;2018
13545;92660;109;2018
13546;7703;122;2018
13547;71236;104;2018
13548;78456;34;2018
13549;52628;39;2018
13550;54867;166;2018
13551;59115;11;2018
13552;24880;161;2018
13553;16467;13;2018
13554;99460;157;2018
13555;49737;165;2018
13556;4361;114;2018
13557;28772;136;2018
13558;76865;86;2018
13559;77491;154;2018
13560;53469;159;2018
13561;82104;141;2018
13562;71369;37;2018
13563;68419;158;2018
13564;21068;1;2018
13565;94554;84;2018
13566;32925;35;2018
13567;50133;73;2018
13568;76121;141;2018
13569;28121;43;2018
13570;12702;34;2018
13571;72578;118;2018
13572;12361;166;2018
13573;87682;162;2018
13574;36999;66;2018
13575;13146;80;2018
13576;20542;156;2018
13577;71048;17;2018
13578;85790;168;2018
13579;61968;10;2018
13580;19807;27;2018
13581;37953;61;2018
13582;33545;103;2018
13583;82014;109;2018
13584;30038;46;2018
13585;18988;134;2018
13586;31736;42;2018
13587;55878;167;2018
13588;83610;112;2018
13589;47406;101;2018
13590;32943;133;2018
13591;96671;121;2018
13592;67589;126;2018
13593;70445;2;2018
13594;4798;145;2018
13595;92649;127;2018
13596;75823;25;2018
13597;52016;58;2018
13598;65230;3;2018
13599;94732;55;2018
13600;59239;23;2018
13601;65609;100;2018
13602;6573;52;2018
13603;74451;26;2018
13604;69304;93;2018
13605;61819;156;2018
13606;16084;116;2018
13607;45175;151;2018
13608;11995;64;2018
13609;96174;160;2018
13610;6937;127;2018
13611;67038;48;2018
13612;69574;101;2018
13613;23541;48;2018
13614;4810;17;2018
13615;69191;121;2018
13616;76432;137;2018
13617;18415;141;2018
13618;82734;28;2018
13619;41570;127;2018
13620;55460;10;2018
13621;48368;151;2018
13622;89017;20;2018
13623;58948;80;2018
13624;98358;87;2018
13625;62494;25;2018
13626;88871;20;2018
13627;62747;127;2018
13628;80205;140;2018
13629;17086;23;2018
13630;19679;65;2018
13631;48453;133;2018
13632;7268;52;2018
13633;21521;15;2018
13634;36822;92;2018
13635;87847;48;2018
13636;93614;63;2018
13637;22052;164;2018
13638;59370;122;2018
13639;2976;95;2018
13640;42395;121;2018
13641;30010;33;2018
13642;30678;103;2018
13643;20529;40;2018
13644;31027;86;2018
13645;58122;158;2018
13646;63386;113;2018
13647;62984;102;2018
13648;7684;168;2018
13649;82977;142;2018
13650;60546;56;2018
13651;81411;101;2018
13652;88034;98;2018
13653;40121;147;2018
13654;39237;21;2018
13655;95378;85;2018
13656;97138;137;2018
13657;33753;125;2018
13658;31651;129;2018
13659;89171;112;2018
13660;52359;162;2018
13661;34326;52;2018
13662;43948;157;2018
13663;45846;88;2018
13664;48217;73;2018
13665;88960;136;2018
13666;18523;22;2018
13667;32714;42;2018
13668;43888;166;2018
13669;81117;17;2018
13670;97879;149;2018
13671;23927;137;2018
13672;36252;125;2018
13673;11520;157;2018
13674;35110;109;2018
13675;86262;8;2018
13676;49465;84;2018
13677;27244;129;2018
13678;10817;13;2018
13679;70541;110;2018
13680;46479;27;2018
13681;87212;14;2018
13682;77625;156;2018
13683;69632;146;2018
13684;43126;133;2018
13685;14617;157;2018
13686;9961;101;2018
13687;97665;77;2018
13688;2396;135;2018
13689;73232;149;2018
13690;96554;49;2018
13691;37610;58;2018
13692;62610;88;2018
13693;95787;36;2018
13694;44850;118;2018
13695;22132;75;2018
13696;37124;76;2018
13697;92247;140;2018
13698;78404;68;2018
13699;89517;72;2018
13700;2500;112;2018
13701;75029;46;2018
13702;71360;12;2018
13703;47293;151;2018
13704;37971;163;2018
13705;73132;43;2018
13706;31449;64;2018
13707;21630;112;2018
13708;33869;87;2018
13709;16555;69;2018
13710;49231;78;2018
13711;1583;101;2018
13712;6594;96;2018
13713;10411;101;2018
13714;16033;52;2018
13715;8975;86;2018
13716;32863;40;2018
13717;85163;10;2018
13718;9861;54;2018
13719;53176;166;2018
13720;91078;75;2018
13721;96932;76;2018
13722;76272;80;2018
13723;99836;64;2018
13724;66955;54;2018
13725;50646;96;2018
13726;33438;151;2018
13727;47629;130;2018
13728;89479;9;2018
13729;5633;63;2018
13730;7738;6;2018
13731;99960;78;2018
13732;82101;127;2018
13733;79320;40;2018
13734;32259;85;2018
13735;29899;24;2018
13736;57927;8;2018
13737;70675;16;2018
13738;4549;5;2018
13739;56907;113;2018
13740;19218;19;2018
13741;56278;108;2018
13742;7717;44;2018
13743;34701;163;2018
13744;33966;122;2018
13745;50617;50;2018
13746;2199;2;2018
13747;14175;79;2018
13748;51749;144;2018
13749;59370;155;2018
13750;47302;64;2018
13751;28026;105;2018
13752;3098;94;2018
13753;67901;143;2018
13754;98655;59;2018
13755;56896;1;2018
13756;12836;116;2018
13757;47021;121;2018
13758;58299;32;2018
13759;27992;119;2018
13760;1635;47;2018
13761;86922;124;2018
13762;10349;110;2018
13763;57151;149;2018
13764;89695;89;2018
13765;34767;159;2018
13766;99572;144;2018
13767;84249;51;2018
13768;34178;137;2018
13769;1000;148;2018
13770;33647;158;2018
13771;35875;75;2018
13772;33142;74;2018
13773;96569;81;2018
13774;84506;96;2018
13775;95145;115;2018
13776;7120;127;2018
13777;29228;150;2018
13778;11756;94;2018
13779;2748;66;2018
13780;65881;106;2018
13781;29698;121;2018
13782;79899;14;2018
13783;79894;64;2018
13784;13451;24;2018
13785;57083;88;2018
13786;39337;49;2018
13787;22397;30;2018
13788;52159;36;2018
13789;52386;151;2018
13790;3568;49;2018
13791;90992;166;2018
13792;22027;86;2018
13793;89330;44;2018
13794;26919;62;2018
13795;71489;166;2018
13796;22725;103;2018
13797;27656;112;2018
13798;15063;30;2018
13799;8400;86;2018
13800;68575;70;2018
13801;31137;30;2018
13802;18903;86;2018
13803;29247;143;2018
13804;57052;130;2018
13805;50941;29;2018
13806;33349;15;2018
13807;81701;54;2018
13808;57034;165;2018
13809;12843;132;2018
13810;17246;53;2018
13811;61419;105;2018
13812;42746;75;2018
13813;46696;67;2018
13814;91411;120;2018
13815;19821;44;2018
13816;11446;165;2018
13817;70843;146;2018
13818;59122;105;2018
13819;60455;92;2018
13820;87578;51;2018
13821;73808;37;2018
13822;60196;139;2018
13823;36604;66;2018
13824;99353;131;2018
13825;16761;6;2018
13826;14322;118;2018
13827;30807;85;2018
13828;85226;46;2018
13829;30361;91;2018
13830;70765;40;2018
13831;56341;106;2018
13832;64077;57;2018
13833;25063;65;2018
13834;92065;66;2018
13835;18043;12;2018
13836;29521;158;2018
13837;47799;80;2018
13838;2814;40;2018
13839;13238;57;2018
13840;49651;73;2018
13841;89076;92;2018
13842;88920;86;2018
13843;65175;7;2018
13844;34519;56;2018
13845;7784;34;2018
13846;97921;60;2018
13847;95347;93;2018
13848;57178;130;2018
13849;62804;166;2018
13850;90372;16;2018
13851;66072;89;2018
13852;96394;93;2018
13853;21370;11;2018
13854;2434;48;2018
13855;76260;78;2018
13856;77240;112;2018
13857;81318;146;2018
13858;18283;5;2018
13859;89217;103;2018
13860;50303;140;2018
13861;86163;119;2018
13862;8665;12;2018
13863;95118;18;2018
13864;45206;129;2018
13865;93969;71;2018
13866;45603;86;2018
13867;89116;114;2018
13868;54769;153;2018
13869;21451;67;2018
13870;31113;126;2018
13871;22232;139;2018
13872;47387;65;2018
13873;97963;155;2018
13874;21516;8;2018
13875;64905;106;2018
13876;36498;145;2018
13877;95993;34;2018
13878;68645;126;2018
13879;78179;122;2018
13880;17996;88;2018
13881;85260;62;2018
13882;29105;77;2018
13883;36466;47;2018
13884;16392;19;2018
13885;27049;103;2018
13886;21553;28;2018
13887;50299;65;2018
13888;56691;25;2018
13889;85240;83;2018
13890;12950;11;2018
13891;36644;118;2018
13892;37924;5;2018
13893;14000;114;2018
13894;16193;80;2018
13895;87515;108;2018
13896;90628;75;2018
13897;67912;139;2018
13898;55845;23;2018
13899;94383;104;2018
13900;90406;71;2018
13901;92981;92;2018
13902;11587;168;2018
13903;11301;133;2018
13904;81788;82;2018
13905;505;86;2018
13906;59311;115;2018
13907;56811;14;2018
13908;72797;63;2018
13909;56420;7;2018
13910;8637;151;2018
13911;88154;124;2018
13912;88267;102;2018
13913;81841;85;2018
13914;58766;161;2018
13915;32263;67;2018
13916;85494;147;2018
13917;65044;101;2018
13918;31134;71;2018
13919;97318;27;2018
13920;50361;74;2018
13921;19313;86;2018
13922;21104;93;2018
13923;66498;99;2018
13924;16739;144;2018
13925;79286;137;2018
13926;9051;125;2018
13927;94894;125;2018
13928;10916;151;2018
13929;68958;138;2018
13930;89575;154;2018
13931;86792;96;2018
13932;91574;110;2018
13933;14307;78;2018
13934;39103;115;2018
13935;50670;93;2018
13936;8243;136;2018
13937;77197;78;2018
13938;20204;94;2018
13939;22144;141;2018
13940;29053;45;2018
13941;13700;60;2018
13942;60182;165;2018
13943;26226;116;2018
13944;95829;151;2018
13945;27261;112;2018
13946;72536;68;2018
13947;1125;117;2018
13948;30725;76;2018
13949;13427;4;2018
13950;58032;72;2018
13951;32705;105;2018
13952;88599;65;2018
13953;78310;16;2018
13954;39407;83;2018
13955;86750;160;2018
13956;61624;15;2018
13957;54706;73;2018
13958;20515;144;2018
13959;95058;99;2018
13960;24156;99;2018
13961;96623;41;2018
13962;91608;13;2018
13963;55882;139;2018
13964;25521;117;2018
13965;58943;158;2018
13966;79196;73;2018
13967;83334;148;2018
13968;78371;113;2018
13969;6654;103;2018
13970;97859;35;2018
13971;27155;107;2018
13972;14478;141;2018
13973;95733;156;2018
13974;69148;66;2018
13975;78084;163;2018
13976;80458;16;2018
13977;69684;79;2018
13978;60240;45;2018
13979;42165;14;2018
13980;86365;101;2018
13981;71337;48;2018
13982;12953;82;2018
13983;44099;50;2018
13984;60497;13;2018
13985;45724;39;2018
13986;71162;161;2018
13987;45135;145;2018
13988;92314;88;2018
13989;46809;92;2018
13990;42041;47;2018
13991;21156;92;2018
13992;61333;142;2018
13993;20404;120;2018
13994;3955;84;2018
13995;53430;83;2018
13996;38561;46;2018
13997;31319;156;2018
13998;24214;144;2018
13999;17169;121;2018
14000;36556;168;2018
14001;83217;142;2018
14002;99982;35;2018
14003;84688;117;2018
14004;78422;62;2018
14005;27744;110;2018
14006;46275;70;2018
14007;48634;73;2018
14008;87381;124;2018
14009;94870;69;2018
14010;58471;107;2018
14011;38682;75;2018
14012;880;105;2018
14013;40938;141;2018
14014;24761;145;2018
14015;2413;162;2018
14016;50325;123;2018
14017;64368;24;2018
14018;71657;84;2018
14019;90515;58;2018
14020;69652;101;2018
14021;93849;151;2018
14022;96568;165;2018
14023;61580;7;2018
14024;17462;101;2018
14025;39141;3;2018
14026;51523;51;2018
14027;44651;77;2018
14028;31963;161;2018
14029;67640;118;2018
14030;65839;36;2018
14031;70613;42;2018
14032;40570;30;2018
14033;57896;116;2018
14034;85343;149;2018
14035;54700;81;2018
14036;31972;47;2018
14037;86527;75;2018
14038;62271;50;2018
14039;70002;102;2018
14040;98652;62;2018
14041;21735;73;2018
14042;21245;106;2018
14043;14385;46;2018
14044;5188;77;2018
14045;82935;49;2018
14046;99965;80;2018
14047;3768;97;2018
14048;44498;133;2018
14049;90456;45;2018
14050;2761;24;2018
14051;79928;116;2018
14052;52315;49;2018
14053;59828;23;2018
14054;6086;114;2018
14055;90351;142;2018
14056;6792;138;2018
14057;20818;15;2018
14058;93399;158;2018
14059;39591;78;2018
14060;54476;131;2018
14061;40672;24;2018
14062;5575;61;2018
14063;78425;113;2018
14064;11838;92;2018
14065;58620;4;2018
14066;4119;127;2018
14067;24453;166;2018
14068;71756;147;2018
14069;42225;12;2018
14070;8726;39;2018
14071;64666;90;2018
14072;95036;125;2018
14073;93084;117;2018
14074;10993;95;2018
14075;44708;56;2018
14076;50932;123;2018
14077;74226;106;2018
14078;37151;152;2018
14079;1035;17;2018
14080;43594;111;2018
14081;62474;96;2018
14082;41656;82;2018
14083;85445;20;2018
14084;16364;14;2018
14085;12099;50;2018
14086;45779;72;2018
14087;89035;79;2018
14088;76403;66;2018
14089;10726;90;2018
14090;19417;65;2018
14091;97817;85;2018
14092;84250;157;2018
14093;90498;73;2018
14094;43251;18;2018
14095;76586;138;2018
14096;37067;112;2018
14097;21054;48;2018
14098;55770;111;2018
14099;92422;29;2018
14100;32874;78;2018
14101;90963;64;2018
14102;69586;31;2018
14103;2285;2;2018
14104;65923;117;2018
14105;96868;145;2018
14106;63093;43;2018
14107;38918;149;2018
14108;90426;123;2018
14109;56344;1;2018
14110;61146;125;2018
14111;21789;112;2018
14112;84763;114;2018
14113;70737;146;2018
14114;91384;146;2018
14115;29208;39;2018
14116;81541;144;2018
14117;25322;42;2018
14118;38414;73;2018
14119;69251;154;2018
14120;33275;148;2018
14121;81902;74;2018
14122;24309;17;2018
14123;72103;41;2018
14124;42482;37;2018
14125;18313;161;2018
14126;50398;32;2018
14127;60627;144;2018
14128;71616;167;2018
14129;57410;164;2018
14130;94348;6;2018
14131;58543;88;2018
14132;45362;133;2018
14133;32328;36;2018
14134;90568;42;2018
14135;33694;114;2018
14136;43774;98;2018
14137;55706;31;2018
14138;22583;76;2018
14139;38303;74;2018
14140;43287;1;2018
14141;48141;126;2018
14142;86109;101;2018
14143;24629;97;2018
14144;32490;92;2018
14145;25325;118;2018
14146;81895;114;2018
14147;30960;87;2018
14148;61514;110;2018
14149;34098;155;2018
14150;19781;11;2018
14151;77314;104;2018
14152;12597;138;2018
14153;47093;83;2018
14154;61830;139;2018
14155;24657;23;2018
